frpm_perc,act_perc_above_21,sat_perc_read_write_benchmark,sat_perc_math_benchmark,sat_perc_both_benchmarks,perc_sat_takers,perc_act_takers
0.581,0.4172,0.7609,0.6522,0.6304,0.030026109660574413,0.09856396866840732
0.526,0.7333,,,,0.028409090909090908,0.04261363636363636
0.384,,0.8462000000000001,0.6154,0.6154,0.11353711790393013,0.056768558951965066
0.632,,0.6667000000000001,0.2727,0.2727,0.015200368493781667,0.0023030861354214646
0.919,0.1176,0.3361,0.1475,0.1393,0.11161939615736505,0.0777676120768527
0.88,,0.55,0.15,0.12,0.09191176470588236,0.008272058823529412
0.636,0.3333,0.5299,0.3507,0.2836,0.08622908622908623,0.011583011583011582
0.7040000000000001,0.4242,0.5922999999999999,0.5154,0.4462,0.07505773672055427,0.03810623556581986
0.6940000000000001,0.3118,0.6466,0.3383,0.3233,0.06481481481481481,0.04532163742690058
0.5670000000000001,,0.7143,0.3333,0.3333,0.08045977011494253,0.011494252873563218
0.648,0.4474,0.7283,0.35869999999999996,0.3261,0.051685393258426963,0.021348314606741574
0.586,0.449,0.82,0.55,0.53,0.048520135856380396,0.023774866569626393
0.58,0.55,0.6733,0.4257,0.40590000000000004,0.05997624703087886,0.011876484560570071
0.523,0.6757,0.8169,0.5563,0.5423,0.061233290211297975,0.031910306166451054
0.907,0.1739,0.35,0.1,0.1,0.08356545961002786,0.06406685236768803
0.643,0.5526,0.7333,0.52,0.48,0.14705882352941177,0.07450980392156863
0.835,0.122,0.5224,0.1791,0.1642,0.04970326409495549,0.030415430267062313
0.639,0.2857,0.6161,0.39289999999999997,0.3661,0.056056056056056056,0.052552552552552555
0.705,0.34090000000000004,0.6261,0.2957,0.2522,0.05955463490419472,0.04557224236147074
0.787,0.1875,0.5826,0.32170000000000004,0.3043,0.056289769946157614,0.04698972099853157
0.846,0.2667,0.6818000000000001,0.2727,0.2727,0.0334855403348554,0.045662100456621
0.56,0.7222,0.68,0.34,0.3,0.05482456140350877,0.019736842105263157
0.397,,0.925,0.775,0.775,0.04179728317659352,0.011494252873563218
0.436,,0.8332999999999999,0.625,0.625,0.06382978723404255,0.031914893617021274
0.732,0.6552,0.7241,0.5259,0.4914,0.10780669144981413,0.02695167286245353
0.441,0.8667,0.8162999999999999,0.5714,0.5714,0.06666666666666667,0.02040816326530612
0.775,,0.16390000000000002,0.032799999999999996,0.032799999999999996,0.11960784313725491,0.0058823529411764705
0.152,0.8332999999999999,0.848,0.68,0.648,0.16846361185983827,0.04043126684636118
0.9359999999999999,,0.024700000000000003,0.0123,0.0123,0.25878594249201275,
0.732,0.5,0.4033,0.23420000000000002,0.2057,0.15843820587286223,0.005162955792191029
0.245,0.6043999999999999,0.6875,0.5710000000000001,0.5227,0.15820224719101122,0.04089887640449438
0.816,0.2297,0.36340000000000006,0.1948,0.1805,0.16217257318952233,0.028505392912172575
0.809,0.43329999999999996,0.29100000000000004,0.1816,0.1567,0.1838975297346752,0.013723696248856358
0.625,0.5484,0.5165,0.29109999999999997,0.2608,0.14484781811514486,0.011367803447011368
0.638,0.5676,0.4489,0.2983,0.2784,0.1579183490354419,0.016599371915657246
0.242,1.0,0.9701000000000001,0.8059999999999999,0.8059999999999999,0.06405353728489484,0.0248565965583174
0.342,0.8,0.8946999999999999,0.6541,0.609,0.06431334622823985,0.026595744680851064
0.284,0.6667000000000001,0.8220000000000001,0.6441,0.5847,0.055425082198215125,0.035227806481916396
0.305,,0.8148000000000001,0.6296,0.6296,0.10975609756097561,0.036585365853658534
0.34299999999999997,0.5574,0.8587,0.6957,0.6848000000000001,0.09378185524974515,0.06218144750254842
0.512,0.5818,0.8,0.5455,0.5273,0.05949161709031909,0.029745808545159545
0.586,0.6705,0.8739,0.6470999999999999,0.6386999999999999,0.057432432432432436,0.04247104247104247
0.196,0.863,0.9426000000000001,0.8038,0.799,0.09166666666666666,0.06403508771929825
0.20199999999999999,0.8247,0.9318000000000001,0.7636,0.7636,0.09064688916357644,0.0634528224145035
0.25,0.8654999999999999,0.9467,0.7574,0.7515000000000001,0.08082257293161167,0.056910569105691054
0.081,0.9408,0.9677,0.8968,0.8903,0.09993552546744036,0.09800128949065119
0.302,0.787,0.8678,0.7273000000000001,0.7025,0.06341719077568134,0.05660377358490566
0.8240000000000001,0.3492,0.7158,0.47369999999999995,0.4316,0.05641330166270784,0.07482185273159145
0.16,,0.9473999999999999,0.7895,0.7895,0.06462585034013606,0.01870748299319728
0.17800000000000002,0.9375,0.9551999999999999,0.9104000000000001,0.8881,0.14839424141749724,0.07973421926910298
0.7240000000000001,,0.375,0.375,0.25,0.05818181818181818,0.0
0.675,0.42590000000000006,0.6022,0.3923,0.36460000000000004,0.08325666973321068,0.02483900643974241
0.5920000000000001,,0.7742,0.5161,0.5161,0.06768558951965066,0.013100436681222707
0.545,0.3875,0.728,0.456,0.41600000000000004,0.08095854922279792,0.05181347150259067
0.593,0.3729,0.6327,0.4082,0.3776,0.0739622641509434,0.04452830188679245
0.8690000000000001,0.4211,0.6053000000000001,0.36840000000000006,0.3421,0.033245844269466314,0.016622922134733157
0.57,,0.9031999999999999,0.5484,0.5484,0.0775,0.0025
0.68,0.3636,0.8,0.54,0.52,0.053304904051172705,0.023454157782515993
0.441,0.5556,0.8269,0.5192,0.5,0.06649616368286446,0.023017902813299233
