school_code,county_name,district_name,school_name,enrollment,frpm_count,frpm_perc,num_act_takers,act_avg_score_read,act_avg_score_eng,act_avg_score_math,act_avg_score_sci,act_num_above_21,act_perc_above_21,num_sat_takers,sat_num_read_write_benchmark,sat_perc_read_write_benchmark,sat_num_math_benchmark,sat_perc_math_benchmark,sat_total_num_both_benchmarks,sat_perc_both_benchmarks
1931476,Los Angeles,Los Angeles Unified,Canoga Park Senior High,1439,1275,0.8859999999999999,32.0,19.0,18.0,18.0,18.0,9.0,0.2813,113.0,54.0,0.4779,18.0,0.1593,18.0,0.1593
1931526,Los Angeles,Los Angeles Unified,Carson Senior High,1499,1057,0.705,26.0,20.0,20.0,20.0,19.0,11.0,0.42310000000000003,92.0,46.0,0.5,23.0,0.25,20.0,0.21739999999999998
1931708,Los Angeles,Los Angeles Unified,Chatsworth Charter High,1758,1161,0.66,19.0,21.0,20.0,21.0,20.0,10.0,0.5263,181.0,108.0,0.5967,72.0,0.3978,65.0,0.3591
1931864,Los Angeles,Los Angeles Unified,Grover Cleveland Charter High,3115,2030,0.652,110.0,26.0,26.0,24.0,24.0,88.0,0.8,274.0,207.0,0.7555,141.0,0.5146000000000001,134.0,0.4891
1932128,Los Angeles,Los Angeles Unified,"Crenshaw Science, Technology, Engineering, Math and Medicine Magnet",750,617,0.823,33.0,16.0,14.0,16.0,15.0,3.0,0.0909,72.0,18.0,0.25,2.0,0.0278,1.0,0.0139
1932383,Los Angeles,Los Angeles Unified,Susan Miller Dorsey Senior High,892,679,0.7609999999999999,48.0,16.0,15.0,16.0,15.0,4.0,0.0833,93.0,22.0,0.2366,5.0,0.0538,4.0,0.043
1932540,Los Angeles,Los Angeles Unified,Eagle Rock High,2291,1306,0.57,38.0,25.0,25.0,23.0,23.0,25.0,0.6579,251.0,198.0,0.7888,135.0,0.5378000000000001,134.0,0.5339
1932623,Los Angeles,Los Angeles Unified,El Camino Real Charter High,3562,1172,0.32899999999999996,122.0,25.0,26.0,25.0,24.0,101.0,0.8279000000000001,306.0,266.0,0.8693000000000001,204.0,0.6667000000000001,199.0,0.6503
1932847,Los Angeles,Los Angeles Unified,Los Angeles Center for Enriched Studies,1670,901,0.54,61.0,27.0,28.0,28.0,27.0,56.0,0.9179999999999999,118.0,99.0,0.8390000000000001,85.0,0.7203,82.0,0.6949
1932888,Los Angeles,Los Angeles Unified,Downtown Business High,1037,816,0.787,102.0,22.0,21.0,22.0,22.0,61.0,0.598,154.0,118.0,0.7662,84.0,0.5455,82.0,0.5325
1932920,Los Angeles,Los Angeles Unified,Fairfax Senior High,1827,1461,0.8,36.0,21.0,21.0,21.0,20.0,12.0,0.3333,200.0,125.0,0.625,94.0,0.47,85.0,0.425
1932987,Los Angeles,Los Angeles Unified,John H. Francis Polytechnic,2639,2312,0.8759999999999999,44.0,23.0,22.0,24.0,23.0,26.0,0.5909,254.0,143.0,0.563,98.0,0.3858,83.0,0.3268
1933001,Los Angeles,Los Angeles Unified,King/Drew Medical Magnet High,1567,1329,0.848,102.0,21.0,19.0,19.0,19.0,40.0,0.3922,192.0,133.0,0.6927,63.0,0.3281,61.0,0.3177
1933043,Los Angeles,Los Angeles Unified,Benjamin Franklin Senior High,1422,1283,0.902,108.0,18.0,17.0,19.0,18.0,26.0,0.2407,158.0,71.0,0.44939999999999997,58.0,0.3671,46.0,0.29109999999999997
1933118,Los Angeles,Los Angeles Unified,John C. Fremont Senior High,1980,1876,0.9470000000000001,11.0,,,,,,,85.0,35.0,0.4118,11.0,0.1294,9.0,0.1059
1933233,Los Angeles,Los Angeles Unified,Sherman Oaks Center for Enriched Studies,2087,1154,0.5529999999999999,47.0,25.0,25.0,23.0,24.0,31.0,0.6596,130.0,114.0,0.8769,75.0,0.5769,74.0,0.5692
1933241,Los Angeles,Los Angeles Unified,Gardena Senior High,1363,1159,0.85,24.0,18.0,17.0,17.0,17.0,3.0,0.125,84.0,40.0,0.47619999999999996,16.0,0.1905,11.0,0.131
1933381,Los Angeles,Los Angeles Unified,James A. Garfield Senior High,2569,2358,0.9179999999999999,269.0,18.0,17.0,19.0,17.0,56.0,0.2082,318.0,151.0,0.47479999999999994,111.0,0.34909999999999997,91.0,0.2862
1933746,Los Angeles,Los Angeles Unified,Granada Hills Charter High,4698,2457,0.523,204.0,25.0,25.0,24.0,24.0,154.0,0.7548999999999999,531.0,475.0,0.8945000000000001,390.0,0.7345,377.0,0.71
1933795,Los Angeles,Los Angeles Unified,Ulysses S. Grant Senior High,1986,1675,0.843,41.0,21.0,21.0,21.0,21.0,22.0,0.5366,151.0,92.0,0.6093,61.0,0.40399999999999997,55.0,0.3642
1933852,Los Angeles,Los Angeles Unified,Alexander Hamilton Senior High,2602,1701,0.654,139.0,23.0,23.0,21.0,21.0,75.0,0.5396,323.0,217.0,0.6718000000000001,119.0,0.36840000000000006,116.0,0.3591
1934033,Los Angeles,Los Angeles Unified,Hollywood Senior High,1481,1276,0.862,48.0,20.0,20.0,19.0,20.0,21.0,0.4375,174.0,114.0,0.6552,65.0,0.3736,61.0,0.3506
1934157,Los Angeles,Los Angeles Unified,Huntington Park Senior High,1387,1291,0.9309999999999999,44.0,16.0,16.0,17.0,17.0,7.0,0.1591,130.0,41.0,0.3154,14.0,0.10769999999999999,13.0,0.1
1934371,Los Angeles,Los Angeles Unified,Thomas Jefferson Senior High,644,603,0.9359999999999999,50.0,15.0,14.0,16.0,16.0,1.0,0.02,68.0,16.0,0.2353,7.0,0.10289999999999999,6.0,0.0882
1934454,Los Angeles,Los Angeles Unified,David Starr Jordan Senior High,519,481,0.927,16.0,18.0,16.0,17.0,18.0,5.0,0.3125,27.0,7.0,0.2593,6.0,0.22219999999999998,5.0,0.1852
1935121,Los Angeles,Los Angeles Unified,Abraham Lincoln Senior High,1066,1002,0.94,19.0,21.0,20.0,23.0,22.0,11.0,0.5789,127.0,65.0,0.5118,43.0,0.3386,39.0,0.3071
1935352,Los Angeles,Los Angeles Unified,Los Angeles Senior High,1250,1017,0.8140000000000001,9.0,,,,,,,229.0,82.0,0.35810000000000003,47.0,0.2052,42.0,0.1834
1935519,Los Angeles,Los Angeles Unified,Manual Arts Senior High,1339,1205,0.9,80.0,15.0,14.0,16.0,16.0,5.0,0.0625,208.0,67.0,0.3221,19.0,0.0913,17.0,0.0817
1935568,Los Angeles,Los Angeles Unified,John Marshall Senior High,2381,1745,0.733,77.0,23.0,22.0,22.0,22.0,49.0,0.6364,395.0,280.0,0.7089,183.0,0.4633,177.0,0.4481
1935865,Los Angeles,Los Angeles Unified,James Monroe High,2071,1821,0.879,51.0,20.0,19.0,20.0,19.0,18.0,0.3529,183.0,80.0,0.4372,39.0,0.21309999999999998,33.0,0.18030000000000002
1936160,Los Angeles,Los Angeles Unified,Nathaniel Narbonne Senior High,2176,1650,0.758,50.0,21.0,19.0,20.0,21.0,23.0,0.46,223.0,115.0,0.5157,74.0,0.3318,69.0,0.3094
1936350,Los Angeles,Los Angeles Unified,North Hollywood Senior High,2522,1796,0.7120000000000001,52.0,27.0,27.0,26.0,25.0,38.0,0.7308,242.0,161.0,0.6653,99.0,0.40909999999999996,91.0,0.376
1937226,Los Angeles,Los Angeles Unified,Reseda Charter High,1362,1129,0.8290000000000001,18.0,20.0,20.0,20.0,21.0,7.0,0.3889,294.0,102.0,0.3469,50.0,0.17010000000000003,45.0,0.1531
1937424,Los Angeles,Los Angeles Unified,Theodore Roosevelt Senior High,1278,1213,0.9490000000000001,68.0,16.0,15.0,16.0,16.0,9.0,0.1324,116.0,45.0,0.38789999999999997,11.0,0.09480000000000001,11.0,0.09480000000000001
1937622,Los Angeles,Los Angeles Unified,San Fernando Senior High,2080,1848,0.888,75.0,18.0,17.0,18.0,18.0,16.0,0.2133,192.0,98.0,0.5104,56.0,0.2917,48.0,0.25
1937838,Los Angeles,Los Angeles Unified,San Pedro Senior High,2398,1534,0.64,49.0,21.0,20.0,20.0,20.0,23.0,0.4694,125.0,85.0,0.68,50.0,0.4,49.0,0.392
1938307,Los Angeles,Los Angeles Unified,South Gate Senior High,2437,2165,0.888,224.0,18.0,17.0,17.0,18.0,52.0,0.2321,250.0,135.0,0.54,65.0,0.26,60.0,0.24
1938554,Los Angeles,Los Angeles Unified,Sylmar Charter High,1552,1296,0.835,45.0,20.0,18.0,19.0,19.0,15.0,0.3333,182.0,89.0,0.489,53.0,0.2912,45.0,0.2473
1938612,Los Angeles,Los Angeles Unified,Taft Charter High,2338,1443,0.617,80.0,24.0,23.0,22.0,23.0,54.0,0.675,207.0,154.0,0.7440000000000001,98.0,0.47340000000000004,94.0,0.45409999999999995
1938885,Los Angeles,Los Angeles Unified,University High School Charter,1511,1115,0.738,58.0,21.0,21.0,20.0,20.0,25.0,0.431,193.0,121.0,0.6269,82.0,0.4249,76.0,0.39380000000000004
1938968,Los Angeles,Los Angeles Unified,Van Nuys Senior High,2634,2000,0.759,97.0,26.0,26.0,25.0,25.0,80.0,0.8247,240.0,204.0,0.85,150.0,0.625,148.0,0.6167
1939040,Los Angeles,Los Angeles Unified,Venice Senior High,1984,1271,0.6409999999999999,96.0,23.0,22.0,22.0,22.0,57.0,0.5938,197.0,140.0,0.7106999999999999,97.0,0.4924,93.0,0.4721
1939107,Los Angeles,Los Angeles Unified,Verdugo Hills Senior High,1297,971,0.7490000000000001,14.0,,,,,,,108.0,79.0,0.7315,54.0,0.5,52.0,0.4815
1939305,Los Angeles,Los Angeles Unified,George Washington Preparatory High,814,733,0.9,4.0,,,,,,,60.0,15.0,0.25,4.0,0.0667,2.0,0.0333
1939479,Los Angeles,Los Angeles Unified,WESM Health/Sports Medicine,899,656,0.73,35.0,18.0,17.0,18.0,18.0,6.0,0.1714,106.0,63.0,0.5943,32.0,0.3019,29.0,0.2736
1939859,Los Angeles,Los Angeles Unified,Woodrow Wilson Senior High,1424,1293,0.9079999999999999,68.0,18.0,17.0,17.0,18.0,11.0,0.1618,174.0,89.0,0.5115,22.0,0.1264,21.0,0.1207
1939941,Los Angeles,Los Angeles Unified,John F. Kennedy High,2349,1765,0.7509999999999999,32.0,21.0,20.0,21.0,20.0,14.0,0.4375,245.0,157.0,0.6408,83.0,0.33880000000000005,78.0,0.3184
1995448,Los Angeles,Los Angeles Unified,Francisco Bravo Medical Magnet High,1861,1588,0.853,101.0,21.0,20.0,21.0,20.0,55.0,0.5446,274.0,198.0,0.7226,124.0,0.4526,115.0,0.41969999999999996
1995836,Los Angeles,Los Angeles Unified,Palisades Charter High,2964,954,0.322,207.0,28.0,28.0,26.0,26.0,174.0,0.8406,299.0,259.0,0.8662000000000001,210.0,0.7023,205.0,0.6856
1996115,Los Angeles,Los Angeles Unified,City of Angels,1537,1129,0.735,2.0,,,,,,,23.0,14.0,0.6087,7.0,0.3043,7.0,0.3043
1996610,Los Angeles,Los Angeles Unified,Los Angeles Leadership Academy,504,424,0.841,0.0,,,,,,,46.0,17.0,0.3696,5.0,0.10869999999999999,5.0,0.10869999999999999
6016885,Los Angeles,Los Angeles Unified,Elizabeth Learning Center,1750,1634,0.934,5.0,,,,,,,76.0,30.0,0.3947,11.0,0.1447,9.0,0.1184
6019475,Los Angeles,Los Angeles Unified,Thirty-Second Street USC Performing Arts,1029,921,0.895,11.0,,,,,,,57.0,31.0,0.5439,12.0,0.21050000000000002,11.0,0.193
6019715,Los Angeles,Los Angeles Unified,Vaughn Next Century Learning Center,3010,2932,0.9740000000000001,35.0,18.0,17.0,17.0,18.0,7.0,0.2,102.0,50.0,0.4902,23.0,0.2255,22.0,0.2157
6058002,Los Angeles,Los Angeles Unified,Robert Fulton College Preparatory,1443,1343,0.9309999999999999,14.0,,,,,,,57.0,24.0,0.4211,12.0,0.21050000000000002,11.0,0.193
6061451,Los Angeles,Los Angeles Unified,Foshay Learning Center,1838,1736,0.945,56.0,19.0,18.0,19.0,18.0,19.0,0.3393,106.0,68.0,0.6415000000000001,36.0,0.3396,36.0,0.3396
6061600,Los Angeles,Los Angeles Unified,Sun Valley Magnet,1512,1386,0.917,29.0,18.0,17.0,19.0,19.0,7.0,0.2414,28.0,15.0,0.5357,13.0,0.4643,9.0,0.3214
6116750,Los Angeles,Los Angeles Unified,PUC Community Charter Middle and PUC Community Charter Early College High,788,576,0.731,83.0,17.0,16.0,18.0,18.0,20.0,0.24100000000000002,62.0,27.0,0.4355,16.0,0.2581,15.0,0.2419
109538,Los Angeles,Lynwood Unified,Marco Antonio Firebaugh High,1693,1510,0.892,68.0,18.0,17.0,17.0,17.0,10.0,0.1471,105.0,57.0,0.5428999999999999,20.0,0.1905,18.0,0.1714
1935436,Los Angeles,Lynwood Unified,Lynwood High,2154,1855,0.861,92.0,18.0,17.0,17.0,17.0,18.0,0.1957,179.0,97.0,0.5418999999999999,38.0,0.21230000000000002,35.0,0.1955
1935923,Los Angeles,Monrovia Unified,Monrovia High,1617,805,0.498,53.0,21.0,19.0,19.0,19.0,16.0,0.3019,182.0,135.0,0.7418,81.0,0.4451,79.0,0.4341
124552,Los Angeles,Montebello Unified,Applied Technology Center,520,421,0.81,26.0,20.0,18.0,16.0,18.0,6.0,0.23079999999999998,77.0,47.0,0.6103999999999999,15.0,0.1948,15.0,0.1948
1930155,Los Angeles,Montebello Unified,Schurr High,2723,1999,0.7340000000000001,40.0,20.0,21.0,21.0,21.0,20.0,0.5,214.0,144.0,0.6729,91.0,0.4252,84.0,0.3925
1930825,Los Angeles,Montebello Unified,Bell Gardens High,2628,2176,0.828,175.0,18.0,17.0,17.0,19.0,40.0,0.2286,196.0,116.0,0.5918,53.0,0.2704,49.0,0.25
1935998,Los Angeles,Montebello Unified,Montebello High,2397,2030,0.847,35.0,18.0,18.0,19.0,18.0,9.0,0.2571,171.0,108.0,0.6315999999999999,70.0,0.4094,63.0,0.36840000000000006
1933647,Los Angeles,Norwalk-La Mirada Unified,John H. Glenn High,1248,1078,0.8640000000000001,43.0,16.0,16.0,17.0,17.0,8.0,0.18600000000000003,279.0,74.0,0.2652,42.0,0.1505,31.0,0.11109999999999999
1934728,Los Angeles,Norwalk-La Mirada Unified,La Mirada High,1982,1080,0.545,42.0,24.0,23.0,21.0,21.0,29.0,0.6905,428.0,257.0,0.6004999999999999,139.0,0.3248,133.0,0.3107
1936467,Los Angeles,Norwalk-La Mirada Unified,Norwalk High,2011,1676,0.833,86.0,19.0,17.0,17.0,18.0,19.0,0.22089999999999999,430.0,186.0,0.4326,84.0,0.1953,77.0,0.1791
1936475,Los Angeles,Norwalk-La Mirada Unified,El Camino High (Continuation),247,203,0.8220000000000001,,,,,,,,86.0,7.0,0.0814,1.0,0.0116,1.0,0.0116
125377,Los Angeles,Palmdale Elementary,Palmdale Aerospace Academy,1634,1341,0.821,31.0,21.0,21.0,20.0,21.0,15.0,0.4839,104.0,81.0,0.7787999999999999,33.0,0.3173,32.0,0.3077
1995588,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Peninsula High,2329,216,0.09300000000000001,217.0,28.0,28.0,27.0,27.0,194.0,0.894,260.0,249.0,0.9577,228.0,0.8769,225.0,0.8654000000000001
1996552,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes High,1682,83,0.049,208.0,26.0,27.0,26.0,25.0,181.0,0.8702,179.0,167.0,0.9329999999999999,143.0,0.7989,140.0,0.7820999999999999
1936749,Los Angeles,Paramount Unified,Paramount High,4602,4407,0.958,61.0,21.0,21.0,21.0,22.0,35.0,0.5738,932.0,352.0,0.37770000000000004,185.0,0.1985,158.0,0.16949999999999998
1936756,Los Angeles,Paramount Unified,Buena Vista High,197,187,0.9490000000000001,,,,,,,,68.0,2.0,0.0294,0.0,0.0,0.0,0.0
113464,Los Angeles,Pasadena Unified,Aveson Global Leadership Academy,428,137,0.32,1.0,,,,,,,24.0,15.0,0.625,6.0,0.25,6.0,0.25
1931062,Los Angeles,Pasadena Unified,Blair High,977,534,0.547,37.0,23.0,22.0,22.0,22.0,20.0,0.5405,64.0,44.0,0.6875,28.0,0.4375,27.0,0.4219
1931674,Los Angeles,Pasadena Unified,Marshall Fundamental,1987,1165,0.586,50.0,24.0,23.0,23.0,23.0,36.0,0.72,158.0,114.0,0.7215,72.0,0.4557,68.0,0.4304
1936103,Los Angeles,Pasadena Unified,John Muir High,879,628,0.7140000000000001,30.0,18.0,18.0,18.0,19.0,7.0,0.23329999999999998,117.0,59.0,0.5043,22.0,0.188,20.0,0.1709
1936822,Los Angeles,Pasadena Unified,Pasadena High,1735,1017,0.586,47.0,22.0,20.0,20.0,20.0,23.0,0.4894,202.0,144.0,0.7129000000000001,103.0,0.5099,95.0,0.4703
1933175,Los Angeles,Pomona Unified,Ganesha High,924,901,0.975,67.0,17.0,16.0,17.0,17.0,11.0,0.1642,66.0,23.0,0.34850000000000003,7.0,0.1061,7.0,0.1061
1933324,Los Angeles,Pomona Unified,Garey High,1787,1695,0.9490000000000001,23.0,17.0,17.0,18.0,18.0,4.0,0.1739,125.0,65.0,0.52,42.0,0.336,37.0,0.29600000000000004
1937028,Los Angeles,Pomona Unified,Pomona High,1099,1002,0.912,58.0,18.0,18.0,18.0,18.0,12.0,0.2069,130.0,52.0,0.4,25.0,0.1923,19.0,0.1462
1995901,Los Angeles,Pomona Unified,Diamond Ranch High,1581,1159,0.733,82.0,23.0,22.0,21.0,22.0,47.0,0.5732,211.0,163.0,0.7725,86.0,0.40759999999999996,85.0,0.4028
1996495,Los Angeles,Pomona Unified,Village Academy High School at Indian Hill,362,336,0.9279999999999999,6.0,,,,,,,31.0,16.0,0.5161,4.0,0.129,4.0,0.129
6061634,Los Angeles,Pomona Unified,Fremont Academy of Engineering and Design,738,715,0.9690000000000001,19.0,19.0,17.0,18.0,18.0,6.0,0.31579999999999997,43.0,22.0,0.5115999999999999,9.0,0.20929999999999999,9.0,0.20929999999999999
6061642,Los Angeles,Pomona Unified,Palomares Academy of Health Science,446,416,0.9329999999999999,11.0,,,,,,,37.0,13.0,0.3514,4.0,0.1081,4.0,0.1081
1937754,Los Angeles,San Marino Unified,San Marino High,1101,102,0.09300000000000001,95.0,28.0,29.0,29.0,27.0,86.0,0.9053,120.0,114.0,0.95,112.0,0.9333,110.0,0.9167000000000001
1938000,Los Angeles,Santa Monica-Malibu Unified,Santa Monica High,2857,766,0.268,244.0,27.0,26.0,25.0,25.0,193.0,0.7909999999999999,287.0,248.0,0.8641,197.0,0.6864,195.0,0.6794
1995737,Los Angeles,Santa Monica-Malibu Unified,Malibu High,948,118,0.124,36.0,26.0,26.0,24.0,24.0,28.0,0.7778,72.0,65.0,0.9028,56.0,0.7778,55.0,0.7639
1938455,Los Angeles,South Pasadena Unified,South Pasadena Senior High,1446,293,0.203,93.0,28.0,27.0,27.0,27.0,78.0,0.8387,181.0,175.0,0.9669,160.0,0.884,159.0,0.8785
1938679,Los Angeles,Temple City Unified,Temple City High,1949,760,0.39,90.0,27.0,27.0,27.0,26.0,80.0,0.8889,235.0,219.0,0.9319,195.0,0.8298000000000001,186.0,0.7915000000000001
1936277,Los Angeles,Torrance Unified,North High,1813,798,0.44,73.0,24.0,23.0,24.0,23.0,50.0,0.6849,169.0,139.0,0.8225,108.0,0.6391,106.0,0.6272
1938356,Los Angeles,Torrance Unified,South High,2074,381,0.184,139.0,25.0,25.0,26.0,25.0,116.0,0.8345,226.0,210.0,0.9292,192.0,0.8495999999999999,187.0,0.8273999999999999
1938752,Los Angeles,Torrance Unified,Torrance High,1959,665,0.33899999999999997,105.0,24.0,23.0,23.0,23.0,71.0,0.6762,218.0,182.0,0.8349,132.0,0.6054999999999999,127.0,0.5826
1939602,Los Angeles,Torrance Unified,West High,2047,495,0.242,123.0,25.0,26.0,25.0,25.0,97.0,0.7886,182.0,164.0,0.9011,145.0,0.7967,142.0,0.7802
112706,Los Angeles,West Covina Unified,California Virtual Academy @ Los Angeles,3559,2276,0.64,9.0,,,,,,,22.0,17.0,0.7726999999999999,7.0,0.3182,7.0,0.3182
122432,Los Angeles,West Covina Unified,Edgewood High,832,591,0.71,8.0,,,,,,,92.0,71.0,0.7717,44.0,0.4783,41.0,0.4457
1939537,Los Angeles,West Covina Unified,West Covina High,2046,1400,0.684,25.0,24.0,24.0,24.0,23.0,16.0,0.64,240.0,188.0,0.7833,133.0,0.5542,122.0,0.5083
1931302,Los Angeles,Whittier Union High,California High,2807,2058,0.733,58.0,21.0,20.0,20.0,20.0,24.0,0.4138,280.0,186.0,0.6643000000000001,116.0,0.4143,104.0,0.3714
1934868,Los Angeles,Whittier Union High,La Serna High,2533,1271,0.502,70.0,23.0,22.0,23.0,22.0,49.0,0.7,296.0,249.0,0.8412000000000001,187.0,0.6318,179.0,0.6047
1936889,Los Angeles,Whittier Union High,Pioneer High,1217,1063,0.873,88.0,18.0,17.0,20.0,18.0,26.0,0.2955,121.0,69.0,0.5702,50.0,0.4132,46.0,0.38020000000000004
1937903,Los Angeles,Whittier Union High,Santa Fe High,2156,1648,0.764,114.0,21.0,20.0,20.0,20.0,52.0,0.4561,264.0,189.0,0.7159,106.0,0.40149999999999997,99.0,0.375
1939701,Los Angeles,Whittier Union High,Whittier High,1876,1447,0.7709999999999999,60.0,18.0,18.0,19.0,18.0,16.0,0.2667,266.0,155.0,0.5827,106.0,0.3985,93.0,0.3496
102459,Los Angeles,William S. Hart Union High,Golden Valley High,2152,1038,0.48200000000000004,53.0,25.0,23.0,21.0,23.0,37.0,0.6981,175.0,137.0,0.7829,93.0,0.5314,88.0,0.5029
102475,Los Angeles,William S. Hart Union High,West Ranch High,2465,379,0.154,182.0,27.0,27.0,26.0,26.0,156.0,0.8571,293.0,277.0,0.9454,240.0,0.8190999999999999,238.0,0.8123
117234,Los Angeles,William S. Hart Union High,Santa Clarita Valley International,1084,272,0.251,11.0,,,,,,,15.0,9.0,0.6,3.0,0.2,3.0,0.2
1931492,Los Angeles,William S. Hart Union High,Canyon High,2109,870,0.413,65.0,23.0,23.0,22.0,22.0,39.0,0.6,150.0,128.0,0.8533,84.0,0.56,82.0,0.5467
1931740,Los Angeles,William S. Hart Union High,Saugus High,2481,423,0.17,121.0,25.0,23.0,24.0,23.0,91.0,0.7521,202.0,181.0,0.8959999999999999,144.0,0.7129000000000001,139.0,0.6881
1933902,Los Angeles,William S. Hart Union High,William S. Hart High,2218,857,0.386,110.0,26.0,25.0,24.0,24.0,91.0,0.8273,208.0,179.0,0.8606,147.0,0.7067,139.0,0.6683
1995802,Los Angeles,William S. Hart Union High,Valencia High,2868,446,0.156,163.0,25.0,25.0,25.0,24.0,129.0,0.7914,251.0,227.0,0.9044,174.0,0.6931999999999999,169.0,0.6733
1996263,Los Angeles,William S. Hart Union High,Opportunities for Learning - Santa Clarita,676,349,0.516,1.0,,,,,,,18.0,16.0,0.8889,6.0,0.3333,6.0,0.3333
1996321,Los Angeles,William S. Hart Union High,Academy of the Canyons,411,58,0.141,36.0,29.0,29.0,25.0,25.0,34.0,0.9444,51.0,48.0,0.9412,43.0,0.8431000000000001,43.0,0.8431000000000001
115725,Los Angeles,Compton Unified,Lifeline Education Charter,702,664,0.946,36.0,16.0,14.0,16.0,15.0,4.0,0.11109999999999999,21.0,4.0,0.1905,1.0,0.047599999999999996,1.0,0.047599999999999996
132969,Los Angeles,Compton Unified,Compton Early College High,375,345,0.92,64.0,20.0,18.0,19.0,19.0,22.0,0.34380000000000005,43.0,32.0,0.7442,20.0,0.46509999999999996,18.0,0.41859999999999997
1931567,Los Angeles,Compton Unified,Centennial High,968,815,0.8420000000000001,153.0,14.0,13.0,15.0,15.0,4.0,0.026099999999999998,46.0,18.0,0.39130000000000004,3.0,0.0652,3.0,0.0652
1931963,Los Angeles,Compton Unified,Compton High,1583,1348,0.852,274.0,15.0,13.0,16.0,15.0,14.0,0.051100000000000007,65.0,25.0,0.3846,9.0,0.13849999999999998,9.0,0.13849999999999998
1932326,Los Angeles,Compton Unified,Dominguez High,1787,1538,0.861,268.0,15.0,14.0,16.0,15.0,13.0,0.048499999999999995,101.0,36.0,0.3564,12.0,0.1188,10.0,0.099
1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,1071,953,0.89,41.0,22.0,20.0,21.0,20.0,25.0,0.6098,193.0,83.0,0.4301,47.0,0.24350000000000002,42.0,0.21760000000000002
1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,1705,1153,0.6759999999999999,30.0,21.0,21.0,21.0,22.0,18.0,0.6,382.0,177.0,0.46340000000000003,106.0,0.2775,97.0,0.2539
1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,1491,846,0.5670000000000001,28.0,25.0,23.0,24.0,24.0,20.0,0.7143,329.0,205.0,0.6231,170.0,0.5167,152.0,0.462
1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,1040,870,0.8370000000000001,14.0,,,,,,,206.0,76.0,0.3689,39.0,0.1893,32.0,0.1553
1936228,Los Angeles,Rowland Unified,Nogales High,1891,1619,0.856,68.0,19.0,17.0,18.0,19.0,16.0,0.2353,183.0,107.0,0.5847,52.0,0.2842,48.0,0.2623
1937564,Los Angeles,Rowland Unified,John A. Rowland High,2017,1262,0.626,51.0,25.0,25.0,26.0,25.0,42.0,0.8234999999999999,194.0,157.0,0.8093,134.0,0.6907,123.0,0.634
1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,2709,537,0.198,188.0,28.0,28.0,29.0,27.0,165.0,0.8776999999999999,422.0,373.0,0.8839,338.0,0.8009000000000001,322.0,0.763
1939149,Los Angeles,Walnut Valley Unified,Walnut High,2375,558,0.235,128.0,27.0,27.0,28.0,27.0,111.0,0.8672,387.0,348.0,0.8992,316.0,0.8165,303.0,0.7829
1995810,Los Angeles,San Gabriel Unified,Gabrielino High,1696,953,0.562,69.0,28.0,28.0,26.0,26.0,62.0,0.8986,204.0,172.0,0.8431000000000001,163.0,0.799,146.0,0.7156999999999999
1996016,Los Angeles,San Gabriel Unified,Options for Youth San Gabriel,689,365,0.53,3.0,,,,,,,38.0,25.0,0.6579,10.0,0.2632,9.0,0.2368
129742,Los Angeles,Acton-Agua Dulce Unified,Inspire Charter,4321,1683,0.389,0.0,,,,,,,19.0,17.0,0.8946999999999999,6.0,0.31579999999999997,6.0,0.31579999999999997
136648,Los Angeles,Acton-Agua Dulce Unified,Options for Youth-Acton,1357,844,0.622,1.0,,,,,,,38.0,17.0,0.4474,5.0,0.1316,3.0,0.0789
